CO_GRUPO;IdPersona;FE_ALTA;Monto;Fe_castigo;Monto_castigado
3638;7306285;30/11/2021;1787.00;;
7126;7333222;10/03/2021;1058.00;;
7126;7333891;30/12/2021;1087.00;;
7126;7333917;06/02/2021;558.00;;
7249;7334972;23/01/2021;658.00;;
7249;7334980;11/04/2021;758.00;;
5034;7339617;07/07/2021;4687.00;;
5034;7339617;05/06/2021;3087.00;;
0248;7345697;16/12/2021;1987.00;;
9757;7346455;02/08/2021;4087.00;;
0419;7374812;08/01/2021;1458.00;;
0YAT;7381817;08/09/2021;1287.00;;
7305;7383003;25/09/2021;587.00;;
7300;7388333;17/09/2021;1287.00;;
7300;7388671;07/06/2021;587.00;;
0RDM;7389059;05/01/2021;3058.00;;
7302;7389141;01/12/2021;2787.00;;
7301;7393408;23/04/2021;858.00;;
0419;7407919;29/11/2021;2887.00;;
1874;7417025;07/01/2021;558.00;;
1019;7437718;22/12/2021;2987.00;;
0108;7449960;25/03/2021;558.00;;
1H5X;7451180;26/07/2021;587.00;;
1DDT;7490998;06/01/2021;858.00;;
4687;7511272;20/12/2021;687.00;;
0PY5;7512460;03/12/2021;1887.00;;
3671;7513740;03/02/2021;1958.00;;
13D3;7514268;10/01/2021;558.00;;
0NGE;7517436;18/11/2021;1187.00;;
1AZI;7521115;18/12/2021;2187.00;;
0289;7523491;22/12/2021;1687.00;;
0289;7523491;16/01/2021;1658.00;;
0021;7529944;02/12/2021;2187.00;;
2305;7532542;19/01/2021;1458.00;;
6410;7538051;03/12/2021;787.00;;
2305;7538267;09/11/2021;2087.00;;
2468;7549231;16/01/2021;2158.00;;
0WRW;7549819;04/02/2021;2558.00;;
2305;7553647;24/12/2021;3087.00;;
13V4;7558190;19/10/2021;587.00;;
0UA2;7577760;02/11/2021;2687.00;;
3202;7583768;04/12/2021;1087.00;;
0NO4;7583859;03/03/2021;558.00;;
2305;7595358;02/02/2021;3358.00;;
5979;7601412;18/06/2021;6587.00;;
1EYL;7603350;12/12/2021;687.00;;
1EYL;7603350;27/09/2021;787.00;;
1EYL;7603350;22/09/2021;787.00;;
0248;7605421;26/11/2021;3087.00;;
5460;7605892;06/02/2021;1558.00;;
0W7R;7617244;01/10/2021;887.00;;
14OH;7617962;05/01/2021;1758.00;;
3776;7623010;08/01/2021;858.00;;
2796;7630098;06/07/2021;587.00;;
3159;7641327;15/02/2021;2258.00;;
3159;7641327;04/01/2021;2058.00;;
5460;7652761;25/11/2021;2087.00;;
2749;7665615;04/06/2021;1487.00;;
7482;7674088;21/08/2021;887.00;;
0VI4;7702467;09/02/2021;3658.00;;
07TX;7704141;06/04/2021;858.00;;
3614;7708753;02/04/2021;558.00;;
7126;7711575;27/01/2021;558.00;;
0VI4;7715238;16/12/2021;4387.00;;
2305;7736135;14/02/2021;958.00;;
0405;7748213;04/05/2021;2558.00;;
7860;7754476;12/12/2021;1487.00;;
7860;7754476;08/01/2021;1258.00;;
2305;7758832;22/01/2021;858.00;;
0121;7775778;01/01/2021;758.00;;
7916;7811656;01/12/2021;3087.00;;
3638;7818800;01/12/2021;1987.00;;
3638;7818842;14/01/2021;1658.00;;
5460;7819493;31/10/2021;4687.00;;
2305;7843618;14/01/2021;4058.00;;
5873;7844889;11/04/2021;1058.00;;
6502;7858947;01/12/2021;2087.00;;
3781;7865488;18/12/2021;1187.00;;
7302;7869167;18/09/2021;787.00;;
2305;7871288;26/11/2021;2487.00;;
7689;7878804;12/09/2021;687.00;;
8034;7901473;21/11/2021;987.00;;
0SZ5;7916430;20/12/2021;787.00;;
2305;7930308;02/01/2021;758.00;;
0108;7940281;01/09/2021;587.00;;
1C3B;7953243;21/10/2021;1187.00;;
16KC;7957038;05/06/2021;1087.00;;
0XST;7957301;15/11/2021;1087.00;;
0108;7958614;26/01/2021;558.00;;
1EUY;7959562;04/05/2021;1158.00;;
1EUY;7972102;25/09/2021;2087.00;;
8114;7972706;22/10/2021;587.00;;
1EUY;7984107;24/09/2021;2087.00;;
1EUY;7984164;31/07/2021;1087.00;;
7828;7984214;26/04/2021;2058.00;;
8140;7990294;06/03/2021;3058.00;;
8140;7990336;09/02/2021;1658.00;;
8140;7990922;20/11/2021;1587.00;;
8140;7991102;05/12/2021;1687.00;;
8140;7991250;15/12/2021;987.00;;
8140;7991409;02/12/2021;2087.00;;
8140;7991573;24/09/2021;1587.00;;
8140;7991573;27/08/2021;1587.00;;
8140;7991581;31/12/2021;1487.00;;
8140;7991714;15/02/2021;1558.00;;
8140;7991839;18/11/2021;2087.00;;
8140;7991839;06/07/2021;1787.00;;
8140;7991847;15/05/2021;1758.00;;
8140;7991862;08/01/2021;1658.00;;
8140;7991920;20/05/2021;1058.00;;
8140;7991995;01/11/2021;887.00;20/12/2021;453.14
8140;7992191;02/10/2021;4087.00;19/11/2021;4079
8140;7993025;12/11/2021;2787.00;;
8140;7993140;04/12/2021;2587.00;;
8140;7993140;16/01/2021;1858.00;;
8140;7993140;03/01/2021;1858.00;;
8140;7993785;27/01/2021;1458.00;;
8140;7993793;02/03/2021;1458.00;;
8140;7994742;28/12/2021;2087.00;;
8140;7994742;01/12/2021;2087.00;;
8140;7994825;23/07/2021;4887.00;;
8140;7995061;02/12/2021;4587.00;;
8140;7995103;15/01/2021;2658.00;;
8140;7995947;31/12/2021;987.00;;
8140;7995947;15/01/2021;1458.00;;
8140;7996382;04/03/2021;4058.00;;
8140;7996507;17/12/2021;5087.00;;
8140;7996689;04/12/2021;5387.00;;
8140;7996689;08/01/2021;4058.00;;
8140;7997018;29/01/2021;3358.00;;
8140;7997042;05/11/2021;6587.00;;
8140;7997448;30/01/2021;2558.00;;
8140;7997554;02/12/2021;4387.00;;
8140;7997554;06/02/2021;3658.00;;
8140;7997752;25/12/2021;3387.00;;
8140;7998131;17/11/2021;1187.00;;
8140;7999675;19/12/2021;1587.00;;
8140;7999790;07/01/2021;1358.00;;
8140;7999865;01/03/2021;1658.00;;
8140;7999931;15/01/2021;1658.00;;
8140;7999972;19/12/2021;1987.00;;
8140;8000044;16/01/2021;1658.00;;
8140;8000291;17/05/2021;3058.00;;
8140;8000622;04/06/2021;1787.00;;
8140;8001539;25/12/2021;6087.00;;
2305;8007213;29/01/2021;2358.00;;
5460;8013849;09/06/2021;6587.00;;
2305;8014656;23/11/2021;787.00;;
1EUY;8021396;30/07/2021;1787.00;;
1EUY;8021404;03/04/2021;1958.00;;
0108;8022436;11/12/2021;1087.00;;
2166;8027930;04/01/2021;1158.00;;
0YIQ;8033797;19/01/2021;2258.00;;
2305;8033888;13/12/2021;587.00;;
4627;8063646;06/12/2021;1587.00;;
3638;8068934;12/11/2021;5087.00;;
3638;8068934;14/02/2021;3058.00;;
3638;8068959;12/11/2021;1787.00;;
5597;8069114;26/02/2021;4058.00;;
5460;8075616;17/11/2021;2187.00;;
5460;8075632;11/06/2021;1587.00;;
5460;8075640;26/05/2021;1087.00;;
0OBT;8103830;22/01/2021;3758.00;;
1EUY;8131831;31/03/2021;3358.00;;
1EUY;8131849;01/12/2021;5987.00;;
1EUY;8131922;30/11/2021;587.00;;
1EUY;8131922;16/04/2021;1458.00;;
3597;8134520;03/11/2021;1487.00;;
7860;8147761;22/12/2021;1087.00;;
1BVJ;8179830;07/12/2021;3087.00;;
1609;8183535;22/02/2021;658.00;;
0RB7;8193211;05/01/2021;2158.00;;
7639;8201261;13/02/2021;1658.00;;
5074;8214298;01/12/2021;2887.00;;
8140;8237042;17/12/2021;5387.00;;
5233;8242778;15/01/2021;658.00;;
1747;8265233;31/03/2021;1558.00;;
5233;8269540;27/09/2021;687.00;;
0NCU;8276990;28/09/2021;587.00;;
0OMU;8277295;14/08/2021;587.00;;
1ACG;8283921;10/01/2021;558.00;;
6782;8285983;18/07/2021;587.00;;
3776;8289498;09/01/2021;1058.00;;
8140;8296535;03/12/2021;5087.00;;
8140;8296535;03/02/2021;3258.00;;
14OH;8312746;04/07/2021;1087.00;;
14OH;8312746;30/01/2021;558.00;;
3902;8323198;15/06/2021;587.00;;
1HTA;8330359;12/10/2021;687.00;;
3597;8349391;09/01/2021;1958.00;;
9240;8349458;03/01/2021;4058.00;;
8250;8362204;19/03/2021;1258.00;;
8250;8364010;06/12/2021;587.00;;
8140;8370504;17/09/2021;1587.00;;
3590;8378614;06/07/2021;2487.00;;
0QAS;8386872;03/03/2021;3058.00;;
0QAS;8386872;10/02/2021;3058.00;;
6711;8387714;09/01/2021;958.00;;
0SDT;8388670;22/10/2021;887.00;;
1DPZ;8388738;15/08/2021;787.00;;
0SDT;8388845;10/12/2021;787.00;;
0SDT;8389017;20/12/2021;1287.00;;
2054;8396731;15/12/2021;1087.00;;
5233;8403578;15/01/2021;1058.00;;
2439;8404022;01/11/2021;587.00;;
8628;8414815;19/02/2021;2058.00;;
8628;8414815;17/01/2021;2058.00;;
0683;8416596;16/01/2021;1558.00;;
8350;8420374;12/08/2021;3087.00;;
8683;8420994;25/12/2021;1387.00;;
8584;8433229;05/05/2021;858.00;;
8584;8433229;27/03/2021;758.00;;
0419;8435539;20/12/2021;3787.00;;
0419;8435539;07/05/2021;2458.00;;
3610;8444184;03/01/2021;1458.00;;
6782;8444374;24/12/2021;2587.00;;
6782;8444374;23/12/2021;2087.00;;
0254;8467508;23/09/2021;3087.00;;
0063;8468738;26/12/2021;1287.00;;
0063;8468738;19/12/2021;1287.00;;
8140;8474314;29/01/2021;1458.00;;
3706;8480667;29/01/2021;3858.00;;
2980;8489668;29/01/2021;1658.00;;
0WOM;8500787;02/12/2021;1287.00;;
4687;8505208;15/05/2021;2758.00;;
0248;8509069;23/08/2021;1487.00;;
0248;8509085;30/12/2021;1137.00;;
5328;8515314;08/01/2021;3058.00;;
8858;8531444;25/12/2021;2387.00;;
8858;8531444;04/06/2021;1787.00;;
8858;8531485;24/07/2021;687.00;;
3821;8536146;17/12/2021;1387.00;;
3821;8536146;01/12/2021;1187.00;;
3821;8536195;03/12/2021;787.00;;
2305;8536815;04/12/2021;1587.00;;
2305;8536815;18/11/2021;1087.00;;
2305;8538332;18/01/2021;1858.00;;
6410;8547135;13/07/2021;787.00;;
0156;8548893;05/12/2021;2187.00;;
8854;8570590;15/01/2021;1358.00;;
6410;8575771;13/08/2021;787.00;;
8140;8581415;24/05/2021;587.00;;
8140;8581514;05/12/2021;5387.00;;
12YZ;8590960;06/12/2021;2587.00;;
12YZ;8590960;08/04/2021;2058.00;;
0XZN;8603979;09/01/2021;1458.00;;
0W7R;8604175;01/12/2021;2987.00;;
14TD;8604589;17/06/2021;6587.00;04/08/2021;6586.23
0UGI;8613150;19/11/2021;1587.00;;
0UGI;8613150;02/11/2021;2087.00;;
0UGI;8613150;05/10/2021;2487.00;;
5074;8629578;13/01/2021;2058.00;;
2305;8633588;02/08/2021;587.00;;
2305;8633588;02/08/2021;587.00;;
2305;8633638;01/09/2021;587.00;;
2305;8633653;28/09/2021;587.00;;
2305;8633653;26/02/2021;1058.00;;
2305;8633810;18/12/2021;1987.00;;
2305;8633810;27/02/2021;858.00;;
2305;8634693;27/06/2021;587.00;;
2305;8635138;01/10/2021;1687.00;;
2305;8635211;18/09/2021;887.00;;
2305;8635757;26/11/2021;2087.00;;
2305;8636888;11/11/2021;2587.00;;
0254;8636896;10/04/2021;3058.00;;
2305;8636953;21/12/2021;2987.00;;
2305;8636953;15/01/2021;2358.00;;
2305;8637027;25/01/2021;1058.00;;
2305;8637076;29/01/2021;958.00;;
2305;8637225;29/09/2021;1587.00;;
2305;8637472;28/01/2021;2058.00;;
2305;8639304;30/10/2021;1187.00;;
2305;8639338;22/11/2021;1687.00;;
2305;8639650;07/03/2021;958.00;;
2305;8639742;27/12/2021;1787.00;;
2305;8639775;15/11/2021;1087.00;;
2305;8639775;07/11/2021;1587.00;;
2305;8639791;21/04/2021;1758.00;;
2305;8640773;08/12/2021;3287.00;;
6286;8642662;14/08/2021;1587.00;;
0PN4;8668469;03/02/2021;2258.00;;
5460;8676363;06/04/2021;2158.00;;
0419;8693053;28/08/2021;1587.00;;
0419;8693053;28/07/2021;2387.00;;
0108;8706129;22/09/2021;587.00;;
2305;8728230;03/02/2021;1258.00;;
6275;8733677;12/02/2021;558.00;;
2305;8741480;22/01/2021;4058.00;;
6410;8752792;26/06/2021;787.00;;
11VR;8759169;24/02/2021;758.00;;
1APE;8764276;21/03/2021;558.00;;
0254;8768665;11/12/2021;3587.00;;
0254;8768665;18/11/2021;3587.00;;
0254;8768996;31/07/2021;4487.00;;
0254;8769267;08/11/2021;2487.00;;
2305;8770000;31/05/2021;587.00;;
0248;8774549;19/12/2021;1022.00;;
9145;8776569;18/04/2021;858.00;;
9145;8776569;05/04/2021;858.00;;
0419;8795056;28/02/2021;1858.00;;
0NO4;8797987;06/02/2021;1058.00;;
0NO4;8797987;30/01/2021;1058.00;;
1019;8801888;01/12/2021;3987.00;;
2305;8811341;28/01/2021;2558.00;;
9197;8812638;30/04/2021;658.00;;
2305;8818874;30/08/2021;787.00;;
7860;8833907;15/02/2021;658.00;;
0V1Z;8843674;07/10/2021;1087.00;;
0254;8846719;29/01/2021;1258.00;;
9240;8871352;25/01/2021;3058.00;;
9240;8871501;30/12/2021;3787.00;;
9240;8871501;19/06/2021;3087.00;;
9240;8871667;12/04/2021;2058.00;;
9240;8877201;16/08/2021;1887.00;;
9240;8877326;12/10/2021;1487.00;;
9109;8883001;24/10/2021;587.00;;
0O2E;8893687;15/01/2021;1558.00;;
6410;8903718;09/01/2021;2058.00;;
4687;8904310;03/01/2021;1058.00;;
9339;8909475;07/08/2021;1087.00;;
9339;8909681;31/12/2021;587.00;;
1354;8921371;22/11/2021;3587.00;;
100W;8925182;01/09/2021;1687.00;;
3776;8928012;12/02/2021;858.00;;
7681;8929168;03/12/2021;787.00;;
7681;8929168;01/06/2021;987.00;;
7681;8929580;15/06/2021;987.00;;
8140;8930448;17/11/2021;2087.00;;
0248;8934937;31/07/2021;2887.00;;
4851;8935470;15/11/2021;1087.00;;
9349;8936650;15/11/2021;2587.00;;
9349;8936957;02/12/2021;587.00;;
9349;8937294;01/02/2021;1258.00;;
2305;8946972;04/10/2021;2087.00;;
0419;8968752;21/04/2021;1058.00;;
0419;8968760;20/04/2021;1458.00;;
2034;8969560;23/08/2021;1087.00;;
8858;8970899;19/09/2021;2087.00;;
5979;8981326;16/02/2021;958.00;;
3010;8991143;25/07/2021;587.00;;
1HX3;8994410;18/11/2021;3987.00;;
2305;8996555;21/10/2021;2087.00;;
1APE;9007725;09/10/2021;887.00;;
6617;9022930;16/01/2021;958.00;05/03/2021;913.35
0RKP;9025396;05/11/2021;1587.00;;
3072;9025578;29/11/2021;1387.00;;
2150;9026279;20/12/2021;4487.00;;
3776;9030297;08/01/2021;758.00;;
7861;9030883;03/02/2021;4058.00;;
1274;9031329;05/03/2021;558.00;;
9449;9031386;27/12/2021;587.00;;
9449;9031642;08/11/2021;1087.00;;
0079;9031774;04/01/2021;558.00;;
7194;9036500;08/02/2021;558.00;;
0289;9040981;04/05/2021;1458.00;;
17KH;9041047;08/05/2021;1058.00;;
1B9D;9041500;16/11/2021;587.00;;
1747;9041724;13/07/2021;587.00;;
9668;9045287;17/10/2021;6587.00;;
0289;9045832;14/04/2021;2058.00;;
2305;9047713;02/02/2021;1358.00;;
0254;9074808;14/01/2021;4058.00;;
0NO4;9086158;05/02/2021;558.00;;
2305;9086349;03/02/2021;1158.00;;
6617;9093501;06/01/2021;1758.00;;
9537;9095183;23/07/2021;1287.00;;
0254;9097163;12/02/2021;858.00;;
0254;9097163;01/01/2021;1158.00;;
6412;9099953;21/07/2021;787.00;;
6412;9099953;05/07/2021;587.00;;
6617;9100447;15/01/2021;3958.00;04/03/2021;3956.73
9305;9107467;22/11/2021;1187.00;;
0NO4;9117441;08/01/2021;858.00;;
9551;9124900;11/09/2021;787.00;;
9377;9130121;21/11/2021;1087.00;;
9377;9130394;06/11/2021;1087.00;;
0O1S;9145889;16/04/2021;2258.00;;
14YO;9146028;31/10/2021;2387.00;;
1EZM;9147687;05/09/2021;887.00;;
3437;9155177;01/12/2021;1787.00;;
4505;9161860;30/09/2021;1987.00;;
2163;9174095;15/12/2021;1187.00;;
0R28;9188236;13/12/2021;2087.00;;
1019;9199514;23/12/2021;4287.00;;
1019;9199514;04/12/2021;4087.00;;
1019;9199514;26/03/2021;2858.00;;
0108;9199837;06/02/2021;2458.00;;
2305;9199977;04/12/2021;987.00;;
2163;9206657;17/11/2021;1187.00;;
9234;9212416;02/12/2021;3187.00;;
6516;9218215;25/10/2021;687.00;;
6617;9225087;07/01/2021;2358.00;;
2305;9247602;12/11/2021;687.00;;
0108;9252586;06/12/2021;3087.00;;
0ZOG;9256082;22/12/2021;1187.00;;
0ZOG;9256157;05/01/2021;958.00;;
0ZOG;9256413;06/12/2021;887.00;;
9748;9256645;18/12/2021;1187.00;;
2305;9260423;02/10/2021;4087.00;;
2305;9260449;25/10/2021;1387.00;;
2305;9260613;25/06/2021;2387.00;;
2305;9260613;31/03/2021;1758.00;;
9757;9262544;11/12/2021;787.00;;
15QS;9273434;29/06/2021;987.00;;
0QZX;9280629;10/01/2021;3258.00;;
1AC3;9287855;01/12/2021;5687.00;;
9883;9292418;04/10/2021;787.00;;
2305;9296955;10/11/2021;587.00;;
2305;9296997;24/07/2021;5087.00;;
2305;9297011;26/12/2021;2587.00;;
9808;9309907;26/01/2021;558.00;;
9808;9310293;09/10/2021;1587.00;;
9808;9310293;25/09/2021;1387.00;;
9377;9312075;08/11/2021;1487.00;;
9377;9312075;22/03/2021;558.00;;
9808;9312851;21/09/2021;4687.00;;
9808;9312984;31/03/2021;1458.00;;
0419;9338617;06/08/2021;2887.00;;
14OT;9338773;04/10/2021;2087.00;;
9109;9348970;29/10/2021;687.00;;
2305;9353368;02/09/2021;1787.00;;
2305;9353368;08/08/2021;1887.00;;
2305;9353459;29/10/2021;1687.00;;
2305;9353459;06/03/2021;758.00;;
2305;9353475;22/01/2021;1058.00;;
2305;9353541;20/06/2021;3887.00;;
0404;9359050;13/08/2021;6587.00;;
2305;9365677;06/11/2021;587.00;;
2305;9365677;26/08/2021;2287.00;;
3031;9377748;15/01/2021;1158.00;;
3638;9397225;16/12/2021;1587.00;;
3638;9397225;04/01/2021;1558.00;;
1329;9400292;21/08/2021;587.00;;
8873;9414806;19/01/2021;1858.00;;
7359;9419672;30/01/2021;1758.00;;
2163;9426743;17/12/2021;2687.00;;
2305;9426917;18/12/2021;2087.00;;
2305;9426966;07/11/2021;1087.00;;
0289;9433491;27/11/2021;3087.00;;
2600;9433756;03/02/2021;758.00;;
18EA;9441007;20/02/2021;4058.00;;
18EA;9441007;09/01/2021;1058.00;;
1870;9448465;12/02/2021;658.00;;
0430;9453887;05/02/2021;1158.00;;
0PR6;9474800;01/02/2021;558.00;;
8734;9475906;04/01/2021;758.00;;
07Q9;9480971;16/12/2021;1187.00;;
1GYK;9481433;09/10/2021;2587.00;;
1GYK;9481946;29/12/2021;1737.00;;
1GYK;9481961;30/11/2021;1587.00;;
1GYK;9481961;10/11/2021;587.00;;
07R0;9481961;13/01/2021;558.00;;
07R0;9482357;06/01/2021;1058.00;;
07R0;9482407;12/02/2021;958.00;;
1GYK;9484353;05/12/2021;1587.00;;
07R0;9484353;11/01/2021;1558.00;;
1GYK;9484510;04/09/2021;1487.00;;
07R0;9485137;04/02/2021;4058.00;;
07R0;9485178;09/01/2021;658.00;;
1GYK;9485376;14/08/2021;1887.00;;
07R0;9485590;15/02/2021;1658.00;;
07R0;9486283;30/01/2021;3058.00;;
1GYK;9486739;13/10/2021;587.00;;
1GYK;9486911;14/08/2021;687.00;;
9880;9489899;24/09/2021;1187.00;;
0108;9490145;02/05/2021;4058.00;;
07R0;9496621;06/02/2021;1358.00;;
07R0;9496654;05/01/2021;1258.00;;
1GYK;9496662;20/10/2021;687.00;;
07R0;9496837;13/02/2021;2058.00;;
1GYK;9496845;08/09/2021;1087.00;;
07R0;9497256;13/02/2021;808.00;;
1GYK;9497876;28/11/2021;2087.00;;
07R0;9498023;13/02/2021;3058.00;;
1GYK;9498106;12/11/2021;587.00;;
1GYK;9498411;06/12/2021;887.00;;
07R0;9498411;02/02/2021;558.00;;
07R0;9498643;24/01/2021;1358.00;;
1GYK;9498957;21/08/2021;1587.00;;
2305;9501388;14/01/2021;2558.00;;
6617;9502402;16/01/2021;3958.00;05/03/2021;3950.58
5394;9511825;15/01/2021;1258.00;;
1EUY;9512641;17/12/2021;3987.00;;
1EUY;9512641;16/06/2021;3087.00;;
8140;9522327;17/12/2021;5187.00;;
8140;9522327;15/01/2021;4058.00;;
8140;9522343;15/01/2021;3058.00;;
1EUY;9524471;17/12/2021;1087.00;;
07SB;9528506;24/02/2021;558.00;;
07SB;9528696;03/09/2021;687.00;;
07SB;9528696;07/01/2021;558.00;;
5760;9539495;23/05/2021;3887.00;;
1EUY;9547381;04/12/2021;1787.00;;
1EUY;9547381;05/04/2021;1458.00;;
1EUY;9561846;21/12/2021;3587.00;;
1EUY;9561846;16/12/2021;2687.00;;
2305;9565664;09/01/2021;4058.00;;
2305;9571886;03/09/2021;2087.00;;
6782;9572298;12/02/2021;2958.00;;
8140;9578741;28/12/2021;5087.00;;
9866;9579418;20/07/2021;5087.00;;
5232;9584558;02/01/2021;658.00;;
15QL;9585191;15/01/2021;558.00;;
6460;9585597;17/08/2021;787.00;;
2150;9591934;02/05/2021;3558.00;;
2323;9592924;03/02/2021;608.00;;
0419;9597022;04/11/2021;1587.00;;
0419;9597022;08/03/2021;1158.00;;
0108;9599036;11/02/2021;3058.00;;
0108;9599036;07/01/2021;3058.00;;
0Z70;9603671;14/01/2021;1158.00;;
5460;9608571;28/01/2021;2158.00;;
2305;9614181;05/01/2021;1558.00;;
2305;9614181;02/01/2021;3158.00;;
9412;9614769;08/08/2021;1487.00;;
5074;9624818;07/11/2021;2587.00;;
5074;9624818;22/10/2021;2087.00;;
4505;9634767;12/06/2021;1787.00;;
0645;9647025;04/05/2021;1858.00;;
0645;9647025;20/03/2021;1458.00;;
8282;9647488;31/01/2021;1858.00;;
8282;9647520;15/01/2021;758.00;;
9377;9660077;22/12/2021;887.00;;
9377;9660077;06/05/2021;558.00;;
0254;9665555;14/01/2021;3858.00;;
5569;9665894;07/12/2021;1287.00;;
5569;9665894;25/08/2021;687.00;;
07V7;9666819;21/10/2021;5487.00;;
7300;9675273;18/01/2021;1258.00;;
1FAX;9676370;06/12/2021;687.00;;
17A6;9677428;18/07/2021;787.00;;
1FAX;9677501;28/12/2021;587.00;;
1FAX;9678012;21/12/2021;587.00;;
1FAY;9678137;12/02/2021;758.00;;
2305;9678814;19/10/2021;1987.00;;
0108;9680059;26/10/2021;2587.00;;
3454;9690959;05/09/2021;1087.00;;
9377;9696519;19/12/2021;1587.00;;
9377;9696519;14/01/2021;1258.00;;
9377;9696519;03/01/2021;1258.00;;
1BF0;9719097;14/10/2021;1687.00;;
1DJY;9727751;06/02/2021;658.00;;
2305;9740903;08/04/2021;1058.00;;
3044;9747601;18/01/2021;2758.00;;
0108;9747635;19/01/2021;3758.00;;
0108;9747635;04/01/2021;3558.00;;
07VU;9752353;21/08/2021;887.00;;
5233;9764606;10/03/2021;558.00;;
0664;9767310;21/07/2021;587.00;;
17DY;9769928;10/11/2021;2087.00;;
6412;9772443;15/12/2021;1587.00;;
6412;9772443;15/11/2021;787.00;;
0W7R;9772716;06/12/2021;587.00;;
9240;9773045;03/12/2021;3087.00;;
9240;9773045;21/06/2021;587.00;;
9757;9773144;03/08/2021;3087.00;;
0X3P;9780578;27/09/2021;1187.00;;
0X3P;9780578;18/09/2021;1187.00;;
9240;9805359;16/09/2021;1087.00;;
2317;9806779;15/10/2021;1087.00;;
1GYK;9817214;17/09/2021;2087.00;;
2305;9818261;23/11/2021;2087.00;;
2305;9818261;16/01/2021;1558.00;;
8250;9825605;11/12/2021;1687.00;;
5074;9830647;31/12/2021;1587.00;;
6991;9836867;11/10/2021;687.00;;
6991;9837725;15/09/2021;687.00;;
5368;9841396;01/05/2021;1058.00;;
0PR6;9843996;06/01/2021;558.00;;
5873;9844770;08/03/2021;1158.00;;
0VTW;9849936;01/11/2021;587.00;;
1AJZ;9851528;28/11/2021;1087.00;;
3776;9862863;08/01/2021;1458.00;;
0874;9868159;16/12/2021;1187.00;;
0PY5;9869603;30/03/2021;758.00;;
2305;9869876;20/11/2021;2587.00;;
2305;9870049;18/12/2021;2487.00;;
2305;9870049;09/01/2021;558.00;;
2305;9870130;19/08/2021;1187.00;;
2305;9870254;21/05/2021;1358.00;;
9162;9872037;17/12/2021;987.00;;
8140;9878323;18/01/2021;2658.00;;
8140;9878513;17/12/2021;2087.00;;
8140;9878513;29/01/2021;4058.00;;
0405;9883141;08/01/2021;1158.00;;
0TUK;9890575;27/12/2021;587.00;;
0NO4;9895160;19/03/2021;3058.00;;
8300;9896390;08/01/2021;1358.00;;
9668;9898677;14/11/2021;3087.00;;
0NCB;9901141;12/05/2021;2358.00;;
2163;9909706;17/12/2021;1487.00;;
0S29;9921107;03/12/2021;887.00;;
14OH;9925694;04/08/2021;1087.00;;
0NAS;9934498;16/08/2021;2187.00;;
0NO4;9940602;08/01/2021;858.00;;
2305;9946021;16/12/2021;1987.00;;
6617;9953175;15/01/2021;2458.00;04/03/2021;2215
0WVW;9964123;19/01/2021;1258.00;;
0NDH;9967829;03/07/2021;3587.00;;
0NDH;9967829;10/02/2021;2958.00;;
0NDH;9967936;21/11/2021;1787.00;;
0NDH;9967936;10/02/2021;1058.00;;
0NDH;9967944;31/01/2021;558.00;;
0NDH;9967944;10/01/2021;558.00;;
3776;9968959;09/01/2021;558.00;;
0021;9977901;07/11/2021;987.00;;
2305;9984519;25/01/2021;1558.00;;
2305;9984527;14/02/2021;2358.00;;
2305;9984568;29/03/2021;2158.00;;
8140;9985870;06/10/2021;1687.00;;
8140;9986019;02/12/2021;5087.00;;
0ZKC;9990680;03/12/2021;2287.00;;
0ZKC;9990680;03/11/2021;2187.00;;
1FAX;9997479;31/07/2021;837.00;;
0NGE;10003184;12/12/2021;2187.00;;
0NGE;10003184;15/01/2021;1858.00;;
0419;10014504;01/05/2021;958.00;;
0419;10014504;26/04/2021;958.00;;
16PV;10021160;31/12/2021;1287.00;;
0317;10032316;06/01/2021;858.00;;
1870;10032647;29/11/2021;1587.00;;
0PFT;10037588;15/10/2021;687.00;;
2305;10037984;06/12/2021;3087.00;;
2305;10037984;17/01/2021;858.00;;
0QUC;10044444;02/12/2021;587.00;;
0QUC;10044444;30/09/2021;2087.00;;
0215;10047215;01/08/2021;1687.00;;
0NH9;10053213;01/06/2021;687.00;;
0108;10058964;10/01/2021;1058.00;;
3497;10059194;06/02/2021;3058.00;;
0X8T;10079010;11/08/2021;2087.00;;
0254;10080208;29/01/2021;2858.00;;
0419;10093193;09/08/2021;1887.00;;
2305;10114718;29/01/2021;2158.00;;
2305;10115764;03/01/2021;3158.00;;
0NIA;10116481;06/12/2021;787.00;;
7126;10118271;17/01/2021;558.00;;
0TOM;10123578;22/12/2021;687.00;;
7351;10133304;29/05/2021;1187.00;;
7351;10133304;14/05/2021;1058.00;;
0NGE;10133908;07/03/2021;1358.00;;
0NLJ;10142883;13/02/2021;1058.00;;
0NLJ;10142917;19/01/2021;2958.00;;
1IM9;10145415;16/12/2021;687.00;;
17IG;10150415;17/01/2021;758.00;;
5979;10151215;22/07/2021;887.00;;
1HV3;10151371;09/10/2021;1087.00;;
1DDT;10151884;11/12/2021;887.00;;
1DDT;10151884;17/01/2021;558.00;;
1518;10157683;07/01/2021;1058.00;;
0VI4;10157782;16/12/2021;1887.00;;
0VI4;10157782;20/08/2021;1887.00;;
0616;10161073;18/10/2021;587.00;;
0616;10161073;24/07/2021;587.00;;
